model:model_1,training epoch [1/200],loss train: 0.00882, loss test  0.01012
model:model_3,training epoch [11/200],loss train: 0.00568, loss test  0.00518
model:model_3,training epoch [12/200],loss train: 0.00555, loss test  0.00510
model:model_3,training epoch [13/200],loss train: 0.00541, loss test  0.00495
model:model_3,training epoch [14/200],loss train: 0.00545, loss test  0.00489
model:model_3,training epoch [15/200],loss train: 0.00517, loss test  0.00472
model:model_3,training epoch [16/200],loss train: 0.00521, loss test  0.00473
model:model_3,training epoch [17/200],loss train: 0.00499, loss test  0.00456
model:model_3,training epoch [18/200],loss train: 0.00496, loss test  0.00453
model:model_3,training epoch [19/200],loss train: 0.00495, loss test  0.00453
model:model_3,training epoch [20/200],loss train: 0.00487, loss test  0.00446
model:model_3,training epoch [21/200],loss train: 0.00487, loss test  0.00443
model:model_3,training epoch [22/200],loss train: 0.00480, loss test  0.00435
model:model_3,training epoch [23/200],loss train: 0.00487, loss test  0.00449
model:model_3,training epoch [24/200],loss train: 0.00470, loss test  0.00430
model:model_3,training epoch [25/200],loss train: 0.00463, loss test  0.00435
model:model_3,training epoch [26/200],loss train: 0.00463, loss test  0.00427
model:model_3,training epoch [27/200],loss train: 0.00455, loss test  0.00424
model:model_3,training epoch [28/200],loss train: 0.00456, loss test  0.00431
model:model_3,training epoch [29/200],loss train: 0.00446, loss test  0.00420
model:model_3,training epoch [30/200],loss train: 0.00445, loss test  0.00419
model:model_3,training epoch [31/200],loss train: 0.00445, loss test  0.00421
model:model_3,training epoch [32/200],loss train: 0.00436, loss test  0.00416
model:model_3,training epoch [33/200],loss train: 0.00436, loss test  0.00418
model:model_3,training epoch [34/200],loss train: 0.00434, loss test  0.00419
model:model_3,training epoch [35/200],loss train: 0.00422, loss test  0.00419
model:model_3,training epoch [36/200],loss train: 0.00417, loss test  0.00412
model:model_3,training epoch [37/200],loss train: 0.00415, loss test  0.00412
model:model_3,training epoch [38/200],loss train: 0.00414, loss test  0.00412
model:model_3,training epoch [39/200],loss train: 0.00401, loss test  0.00408
model:model_3,training epoch [40/200],loss train: 0.00404, loss test  0.00422
model:model_3,training epoch [41/200],loss train: 0.00397, loss test  0.00422
model:model_3,training epoch [42/200],loss train: 0.00393, loss test  0.00421
model:model_3,training epoch [43/200],loss train: 0.00385, loss test  0.00418
model:model_3,training epoch [44/200],loss train: 0.00365, loss test  0.00406
model:model_3,training epoch [45/200],loss train: 0.00370, loss test  0.00422
model:model_3,training epoch [46/200],loss train: 0.00358, loss test  0.00418
model:model_3,training epoch [47/200],loss train: 0.00334, loss test  0.00417
model:model_3,training epoch [48/200],loss train: 0.00340, loss test  0.00427
model:model_3,training epoch [49/200],loss train: 0.00314, loss test  0.00414
model:model_3,training epoch [50/200],loss train: 0.00292, loss test  0.00404
model:model_3,training epoch [51/200],loss train: 0.00286, loss test  0.00417
model:model_3,training epoch [52/200],loss train: 0.00274, loss test  0.00426
model:model_3,training epoch [53/200],loss train: 0.00259, loss test  0.00420
model:model_3,training epoch [54/200],loss train: 0.00268, loss test  0.00454
model:model_3,training epoch [55/200],loss train: 0.00246, loss test  0.00448
model:model_3,training epoch [56/200],loss train: 0.00231, loss test  0.00444
model:model_3,training epoch [57/200],loss train: 0.00229, loss test  0.00456
model:model_3,training epoch [58/200],loss train: 0.00210, loss test  0.00418
model:model_3,training epoch [59/200],loss train: 0.00201, loss test  0.00434
model:model_3,training epoch [60/200],loss train: 0.00196, loss test  0.00440
model:model_3,training epoch [61/200],loss train: 0.00202, loss test  0.00426
model:model_3,training epoch [62/200],loss train: 0.00185, loss test  0.00437
model:model_3,training epoch [63/200],loss train: 0.00197, loss test  0.00470
model:model_3,training epoch [64/200],loss train: 0.00173, loss test  0.00427
model:model_3,training epoch [65/200],loss train: 0.00168, loss test  0.00428
model:model_3,training epoch [66/200],loss train: 0.00161, loss test  0.00445
model:model_3,training epoch [67/200],loss train: 0.00175, loss test  0.00439
model:model_3,training epoch [68/200],loss train: 0.00149, loss test  0.00440
model:model_3,training epoch [69/200],loss train: 0.00143, loss test  0.00427
model:model_3,training epoch [70/200],loss train: 0.00140, loss test  0.00454
model:model_3,training epoch [71/200],loss train: 0.00134, loss test  0.00429
model:model_3,training epoch [72/200],loss train: 0.00133, loss test  0.00421
model:model_3,training epoch [73/200],loss train: 0.00130, loss test  0.00437
model:model_3,training epoch [74/200],loss train: 0.00124, loss test  0.00434
model:model_3,training epoch [75/200],loss train: 0.00126, loss test  0.00452
model:model_3,training epoch [76/200],loss train: 0.00120, loss test  0.00447
model:model_3,training epoch [77/200],loss train: 0.00118, loss test  0.00439
model:model_3,training epoch [78/200],loss train: 0.00122, loss test  0.00461
model:model_3,training epoch [79/200],loss train: 0.00111, loss test  0.00424
model:model_3,training epoch [80/200],loss train: 0.00116, loss test  0.00446
model:model_3,training epoch [81/200],loss train: 0.00114, loss test  0.00434
model:model_3,training epoch [82/200],loss train: 0.00111, loss test  0.00413
model:model_3,training epoch [83/200],loss train: 0.00172, loss test  0.00453
model:model_3,training epoch [84/200],loss train: 0.00139, loss test  0.00508
model:model_3,training epoch [85/200],loss train: 0.00159, loss test  0.00512
model:model_3,training epoch [86/200],loss train: 0.00131, loss test  0.00495
model:model_3,training epoch [87/200],loss train: 0.00121, loss test  0.00441
model:model_3,training epoch [88/200],loss train: 0.00115, loss test  0.00454
model:model_3,training epoch [89/200],loss train: 0.00111, loss test  0.00442
model:model_3,training epoch [90/200],loss train: 0.00104, loss test  0.00459
model:model_3,training epoch [91/200],loss train: 0.00096, loss test  0.00424
model:model_3,training epoch [92/200],loss train: 0.00091, loss test  0.00450
model:model_3,training epoch [93/200],loss train: 0.00092, loss test  0.00448
model:model_3,training epoch [94/200],loss train: 0.00095, loss test  0.00448
model:model_3,training epoch [95/200],loss train: 0.00087, loss test  0.00443
model:model_3,training epoch [96/200],loss train: 0.00090, loss test  0.00444
model:model_3,training epoch [97/200],loss train: 0.00085, loss test  0.00432
model:model_3,training epoch [98/200],loss train: 0.00084, loss test  0.00436
model:model_3,training epoch [99/200],loss train: 0.00083, loss test  0.00429
model:model_3,training epoch [100/200],loss train: 0.00083, loss test  0.00432
model:model_3,training epoch [101/200],loss train: 0.00087, loss test  0.00435
model:model_3,training epoch [102/200],loss train: 0.00087, loss test  0.00439
model:model_3,training epoch [103/200],loss train: 0.00086, loss test  0.00444
model:model_3,training epoch [104/200],loss train: 0.00084, loss test  0.00427
model:model_3,training epoch [105/200],loss train: 0.00081, loss test  0.00431
model:model_3,training epoch [106/200],loss train: 0.00081, loss test  0.00426
model:model_3,training epoch [107/200],loss train: 0.00081, loss test  0.00430
model:model_3,training epoch [108/200],loss train: 0.00079, loss test  0.00422
model:model_3,training epoch [109/200],loss train: 0.00083, loss test  0.00431
model:model_3,training epoch [110/200],loss train: 0.00080, loss test  0.00429
model:model_3,training epoch [111/200],loss train: 0.00079, loss test  0.00428
model:model_3,training epoch [112/200],loss train: 0.00079, loss test  0.00429
model:model_3,training epoch [113/200],loss train: 0.00080, loss test  0.00420
model:model_3,training epoch [114/200],loss train: 0.00081, loss test  0.00430
model:model_3,training epoch [115/200],loss train: 0.00086, loss test  0.00422
model:model_3,training epoch [116/200],loss train: 0.00077, loss test  0.00423
model:model_3,training epoch [117/200],loss train: 0.00077, loss test  0.00419
model:model_3,training epoch [118/200],loss train: 0.00082, loss test  0.00426
model:model_3,training epoch [119/200],loss train: 0.00076, loss test  0.00428
model:model_3,training epoch [120/200],loss train: 0.00077, loss test  0.00419
model:model_3,training epoch [121/200],loss train: 0.00082, loss test  0.00435
model:model_3,training epoch [122/200],loss train: 0.00078, loss test  0.00412
model:model_3,training epoch [123/200],loss train: 0.00074, loss test  0.00422
model:model_3,training epoch [124/200],loss train: 0.00077, loss test  0.00423
model:model_3,training epoch [125/200],loss train: 0.00075, loss test  0.00428
model:model_3,training epoch [126/200],loss train: 0.00076, loss test  0.00428
model:model_3,training epoch [127/200],loss train: 0.00073, loss test  0.00408
model:model_3,training epoch [128/200],loss train: 0.00077, loss test  0.00426
model:model_3,training epoch [129/200],loss train: 0.00076, loss test  0.00427
model:model_3,training epoch [130/200],loss train: 0.00074, loss test  0.00411
model:model_3,training epoch [131/200],loss train: 0.00077, loss test  0.00417
model:model_3,training epoch [132/200],loss train: 0.00076, loss test  0.00426
model:model_3,training epoch [133/200],loss train: 0.00074, loss test  0.00427
model:model_3,training epoch [134/200],loss train: 0.00073, loss test  0.00428
model:model_3,training epoch [135/200],loss train: 0.00076, loss test  0.00429
model:model_3,training epoch [136/200],loss train: 0.00073, loss test  0.00418
model:model_3,training epoch [137/200],loss train: 0.00073, loss test  0.00412
model:model_3,training epoch [138/200],loss train: 0.00073, loss test  0.00419
model:model_3,training epoch [139/200],loss train: 0.00072, loss test  0.00439
model:model_3,training epoch [140/200],loss train: 0.00074, loss test  0.00419
model:model_3,training epoch [141/200],loss train: 0.00072, loss test  0.00426
model:model_3,training epoch [142/200],loss train: 0.00072, loss test  0.00437
model:model_3,training epoch [143/200],loss train: 0.00072, loss test  0.00436
model:model_3,training epoch [144/200],loss train: 0.00072, loss test  0.00433
model:model_3,training epoch [145/200],loss train: 0.00073, loss test  0.00430
model:model_3,training epoch [146/200],loss train: 0.00070, loss test  0.00416
model:model_3,training epoch [147/200],loss train: 0.00070, loss test  0.00432
model:model_3,training epoch [148/200],loss train: 0.00072, loss test  0.00442
model:model_3,training epoch [149/200],loss train: 0.00069, loss test  0.00421
model:model_3,training epoch [150/200],loss train: 0.00072, loss test  0.00447
model:model_3,training epoch [151/200],loss train: 0.00069, loss test  0.00429
model:model_3,training epoch [152/200],loss train: 0.00072, loss test  0.00426
model:model_3,training epoch [153/200],loss train: 0.00070, loss test  0.00424
model:model_3,training epoch [154/200],loss train: 0.00070, loss test  0.00423
model:model_3,training epoch [155/200],loss train: 0.00068, loss test  0.00420
model:model_3,training epoch [156/200],loss train: 0.00071, loss test  0.00426
model:model_3,training epoch [157/200],loss train: 0.00068, loss test  0.00448
model:model_3,training epoch [158/200],loss train: 0.00070, loss test  0.00427
model:model_3,training epoch [159/200],loss train: 0.00068, loss test  0.00436
model:model_3,training epoch [160/200],loss train: 0.00067, loss test  0.00417
model:model_3,training epoch [161/200],loss train: 0.00071, loss test  0.00433
model:model_3,training epoch [162/200],loss train: 0.00068, loss test  0.00430
model:model_3,training epoch [163/200],loss train: 0.00067, loss test  0.00419
model:model_3,training epoch [164/200],loss train: 0.00069, loss test  0.00447
model:model_3,training epoch [165/200],loss train: 0.00068, loss test  0.00445
model:model_3,training epoch [166/200],loss train: 0.00067, loss test  0.00428
model:model_3,training epoch [167/200],loss train: 0.00067, loss test  0.00423
model:model_3,training epoch [168/200],loss train: 0.00069, loss test  0.00455
model:model_3,training epoch [169/200],loss train: 0.00157, loss test  0.00385
model:model_3,training epoch [170/200],loss train: 0.00312, loss test  0.00463
model:model_3,training epoch [171/200],loss train: 0.00158, loss test  0.00514
model:model_3,training epoch [172/200],loss train: 0.00153, loss test  0.00597
model:model_3,training epoch [173/200],loss train: 0.00096, loss test  0.00513
model:model_3,training epoch [174/200],loss train: 0.00084, loss test  0.00460
model:model_3,training epoch [175/200],loss train: 0.00080, loss test  0.00507
model:model_3,training epoch [176/200],loss train: 0.00092, loss test  0.00479
model:model_3,training epoch [177/200],loss train: 0.00083, loss test  0.00448
model:model_3,training epoch [178/200],loss train: 0.00079, loss test  0.00478
model:model_3,training epoch [179/200],loss train: 0.00070, loss test  0.00453
model:model_3,training epoch [180/200],loss train: 0.00067, loss test  0.00449
model:model_3,training epoch [181/200],loss train: 0.00069, loss test  0.00455
model:model_3,training epoch [182/200],loss train: 0.00066, loss test  0.00449
model:model_3,training epoch [183/200],loss train: 0.00067, loss test  0.00454
model:model_3,training epoch [184/200],loss train: 0.00067, loss test  0.00454
model:model_3,training epoch [185/200],loss train: 0.00068, loss test  0.00452
model:model_3,training epoch [186/200],loss train: 0.00067, loss test  0.00452
model:model_3,training epoch [187/200],loss train: 0.00068, loss test  0.00453
model:model_3,training epoch [188/200],loss train: 0.00067, loss test  0.00454
model:model_3,training epoch [189/200],loss train: 0.00065, loss test  0.00454
model:model_3,training epoch [190/200],loss train: 0.00067, loss test  0.00453
model:model_3,training epoch [191/200],loss train: 0.00065, loss test  0.00458
model:model_3,training epoch [192/200],loss train: 0.00068, loss test  0.00460
model:model_3,training epoch [193/200],loss train: 0.00067, loss test  0.00453
model:model_3,training epoch [194/200],loss train: 0.00066, loss test  0.00453
model:model_3,training epoch [195/200],loss train: 0.00067, loss test  0.00453
model:model_3,training epoch [196/200],loss train: 0.00068, loss test  0.00460
model:model_3,training epoch [197/200],loss train: 0.00064, loss test  0.00450
model:model_3,training epoch [198/200],loss train: 0.00067, loss test  0.00460
model:model_3,training epoch [199/200],loss train: 0.00065, loss test  0.00456
model:model_3,training epoch [200/200],loss train: 0.00065, loss test  0.00454

